x         z         rate
   -4.68        1.80            0.07
   -4.64        1.80            0.07
   -4.60        1.80            0.06
   -4.56        1.80            0.05
   -4.52        1.80            0.05
   -4.48        1.80            0.04
   -4.44        1.80            0.03
   -4.40        1.80            0.03
   -4.36        1.80            0.02
   -4.32        1.80            0.02
   -4.28        1.80            0.01
   -4.24        1.80            0.01
   -4.20        1.80            0.01
   -4.16        1.80            0.01
   -4.12        1.80            0.01
   -4.08        1.80            0.01
   -4.04        1.80            0.01
   -4.00        1.80            0.01
   -3.96        1.80            0.01
   -3.92        1.80            0.01
   -3.88        1.80            0.01
   -3.84        1.80            0.02
   -3.80        1.80            0.02
   -3.76        1.80            0.02
   -3.72        1.80            0.02
   -3.68        1.80            0.02
   -3.64        1.80            0.02
   -3.60        1.80            0.02
   -3.56        1.80            0.02
   -3.52        1.80            0.02
   -3.48        1.80            0.02
   -3.44        1.80            0.02
   -3.40        1.80            0.02
   -3.36        1.80            0.02
   -3.32        1.80            0.02
   -3.28        1.80            0.02
   -3.24        1.80            0.02
   -3.20        1.80            0.02
   -3.16        1.80            0.02
   -3.12        1.80            0.02
   -3.08        1.80            0.01
   -3.04        1.80            0.01
   -3.00        1.80            0.01
   -2.96        1.80            0.01
   -2.92        1.80            0.01
   -2.88        1.80            0.01
   -2.84        1.80            0.01
   -2.80        1.80            0.01
   -2.76        1.80            0.01
   -2.72        1.80            0.01
   -2.68        1.80            0.01
   -2.64        1.80            0.01
   -2.60        1.80            0.01
   -2.56        1.80            0.01
   -2.52        1.80            0.01
   -2.48        1.80            0.01
   -2.44        1.80            0.01
   -2.40        1.80            0.01
   -2.36        1.80            0.01
   -2.32        1.80            0.01
   -2.28        1.80            0.01
   -2.24        1.80            0.01
   -2.20        1.80            0.01
   -2.16        1.80            0.01
   -2.12        1.80            0.01
   -2.08        1.80            0.01
   -2.04        1.80            0.01
   -2.00        1.80            0.01
   -1.96        1.80            0.01
   -1.92        1.80            0.01
   -1.88        1.80            0.01
   -1.84        1.80            0.01
   -1.80        1.80            0.01
   -1.76        1.80            0.00
   -1.72        1.80            0.00
   -1.68        1.80            0.00
   -1.64        1.80            0.00
   -1.60        1.80            0.00
   -1.56        1.80            0.00
   -1.52        1.80            0.00
   -1.48        1.80            0.00
   -1.44        1.80            0.00
   -1.40        1.80            0.00
   -1.36        1.80            0.00
   -1.32        1.80            0.00
   -1.28        1.80            0.00
   -1.24        1.80            0.00
   -1.20        1.80            0.00
   -1.16        1.80            0.00
   -1.12        1.80            0.00
   -1.08        1.80            0.00
   -1.04        1.80            0.00
   -1.00        1.80            0.00
   -0.96        1.80            0.00
   -0.92        1.80            0.00
   -0.88        1.80            0.00
   -0.84        1.80            0.00
   -0.80        1.80            0.00
   -0.76        1.80            0.00
   -0.72        1.80            0.00
   -0.68        1.80            0.00
   -0.64        1.80            0.00
   -0.60        1.80            0.00
   -0.56        1.80            0.00
   -0.52        1.80            0.00
   -0.48        1.80            0.00
   -0.44        1.80            0.00
   -0.40        1.80            0.00
   -0.36        1.80            0.00
   -0.32        1.80            0.00
   -0.28        1.80            0.00
   -0.24        1.80            0.00
   -0.20        1.80            0.00
   -0.16        1.80            0.00
   -0.12        1.80            0.00
 
  -11.92        1.84            0.22
  -11.88        1.84            0.22
  -11.84        1.84            0.22
  -11.80        1.84            0.23
  -11.76        1.84            0.23
  -11.72        1.84            0.23
  -11.68        1.84            0.23
  -11.64        1.84            0.24
  -11.60        1.84            0.24
  -11.56        1.84            0.24
  -11.52        1.84            0.24
  -11.48        1.84            0.25
  -11.44        1.84            0.25
  -11.40        1.84            0.25
  -11.36        1.84            0.25
  -11.32        1.84            0.26
  -11.28        1.84            0.26
  -11.24        1.84            0.26
  -11.20        1.84            0.26
  -11.16        1.84            0.27
  -11.12        1.84            0.27
  -11.08        1.84            0.27
  -11.04        1.84            0.27
  -11.00        1.84            0.27
  -10.96        1.84            0.28
  -10.92        1.84            0.28
  -10.88        1.84            0.28
  -10.84        1.84            0.28
  -10.80        1.84            0.28
  -10.76        1.84            0.28
  -10.72        1.84            0.29
  -10.68        1.84            0.29
  -10.64        1.84            0.29
  -10.60        1.84            0.29
  -10.56        1.84            0.29
  -10.52        1.84            0.29
  -10.48        1.84            0.29
  -10.44        1.84            0.29
  -10.40        1.84            0.30
  -10.36        1.84            0.30
  -10.32        1.84            0.30
  -10.28        1.84            0.30
  -10.24        1.84            0.30
  -10.20        1.84            0.30
  -10.16        1.84            0.30
  -10.12        1.84            0.30
  -10.08        1.84            0.30
  -10.04        1.84            0.30
  -10.00        1.84            0.30
   -9.96        1.84            0.30
   -9.92        1.84            0.30
   -9.88        1.84            0.30
   -9.84        1.84            0.30
   -9.80        1.84            0.30
   -9.76        1.84            0.30
   -9.72        1.84            0.30
   -9.68        1.84            0.30
   -9.64        1.84            0.30
   -9.60        1.84            0.30
   -9.56        1.84            0.30
   -9.52        1.84            0.30
   -9.48        1.84            0.30
   -9.44        1.84            0.30
   -9.40        1.84            0.30
   -9.36        1.84            0.30
   -9.32        1.84            0.30
   -9.28        1.84            0.30
   -9.24        1.84            0.30
   -9.20        1.84            0.30
   -9.16        1.84            0.30
   -9.12        1.84            0.30
   -9.08        1.84            0.30
   -9.04        1.84            0.30
   -9.00        1.84            0.30
   -8.96        1.84            0.30
   -8.92        1.84            0.30
   -8.88        1.84            0.30
   -8.84        1.84            0.31
   -8.80        1.84            0.31
   -8.76        1.84            0.31
   -8.72        1.84            0.31
   -8.68        1.84            0.31
   -8.64        1.84            0.32
   -8.60        1.84            0.32
   -8.56        1.84            0.32
   -8.52        1.84            0.33
   -8.48        1.84            0.33
   -8.44        1.84            0.33
   -8.40        1.84            0.34
   -8.36        1.84            0.34
   -8.32        1.84            0.34
   -8.28        1.84            0.35
   -8.24        1.84            0.35
   -8.20        1.84            0.36
   -8.16        1.84            0.36
   -8.12        1.84            0.37
   -8.08        1.84            0.37
   -8.04        1.84            0.37
   -8.00        1.84            0.38
   -7.96        1.84            0.38
   -7.92        1.84            0.39
   -7.88        1.84            0.39
